player_id,player_name,position,fixture_id,gameweek,kickoff_date,team,opponent,completed,npxG,xA,goals_scored,assists,bonus,clean_sheets,goals_conceded,minutes,total_points,avg_team_xG,avg_team_xGA,avg_opponent_xG,avg_opponent_xGA,proj_score,opponent_proj_score,goal_xP,assist_xP,cs_xP,bonus_xP,concede_xP,xP,avg_npxG,avg_xA,avg_bonus,avg_minutes
656,Marcelo de Araújo Pitaluga Filho,G,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
88,Marcus Forss,F,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.075,0.136,0.0,0.0,0.0,0.0,0.026,0.063,0.0,1.459
406,Mark Noble,M,219,22,2022-01-16,West Ham,Leeds,1,,,0,0,0,0,0,0,0,1.764,1.452,1.36,2.302,1.88,1.15,0.0,0.0,0.317,0.128,0.0,0.489,0.0,0.0,0.128,13.2
186,Mateusz Klich,M,219,22,2022-01-16,Leeds,West Ham,1,0.169,0.052,0,0,0,0,0,90,2,1.36,2.302,1.764,1.452,1.15,1.88,0.256,0.335,0.153,0.214,0.0,2.957,0.055,0.12,0.214,68.937
86,Mathias Jensen,M,214,22,2022-01-16,Brentford,Liverpool,1,0.0,0.052,0,0,0,0,0,15,1,1.042,1.368,2.665,1.279,0.68,2.78,0.039,0.222,0.062,0.034,0.0,1.65,0.011,0.103,0.034,44.746
594,Mathias Jorgensen,D,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.065,0.015,0.248,0.0,-0.69,0.0,0.015,0.007,0.0,0.534
619,Matthew Cox,G,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
628,Maxwell Haygarth,M,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
413,Michail Antonio,F,219,22,2022-01-16,West Ham,Leeds,1,0.071,0.092,0,1,0,0,0,90,4,1.764,1.452,1.36,2.302,1.88,1.15,1.971,0.573,0.0,0.244,0.0,4.789,0.421,0.163,0.245,84.902
233,Mohamed Salah,M,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,3.847,0.915,0.507,0.438,0.0,7.707,0.676,0.266,0.443,88.531
662,Myles Peart-Harris,M,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
239,Naby Keita,M,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.373,0.382,0.507,0.034,0.0,1.648,0.065,0.111,0.034,31.372
640,Nathan Young-Coombes,F,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
241,Nathaniel Phillips,D,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
246,Neco Williams,D,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,2.041,2.026,0.0,-0.126,0.0,0.0,0.596,0.0,0.006
582,Nikola Vlasic,M,219,22,2022-01-16,West Ham,Leeds,1,0.0,0.0,0,0,0,0,0,60,2,1.764,1.452,1.36,2.302,1.88,1.15,0.41,0.186,0.317,0.0,0.0,2.039,0.07,0.053,0.0,40.683
600,Nohan Kenneh,M,219,22,2022-01-16,Leeds,West Ham,1,,,0,0,0,0,0,0,0,1.36,2.302,1.764,1.452,1.15,1.88,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
627,Owen Beck,D,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
423,Pablo Fornals,M,219,22,2022-01-16,West Ham,Leeds,1,0.131,0.169,1,0,1,0,0,68,8,1.764,1.452,1.36,2.302,1.88,1.15,0.504,0.904,0.317,0.046,0.0,3.016,0.086,0.257,0.046,47.087
182,Pablo Hernández Domínguez,M,219,22,2022-01-16,Leeds,West Ham,1,,,0,0,0,0,0,0,0,1.36,2.302,1.764,1.452,1.15,1.88,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
614,Paris Maghoma,M,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
198,Pascal Struijk,D,219,22,2022-01-16,Leeds,West Ham,1,0.0,0.0,0,0,0,0,2,90,1,1.36,2.302,1.764,1.452,1.15,1.88,0.033,0.07,0.61,0.0,-0.459,0.225,0.006,0.025,0.0,4.594
189,Patrick Bamford,F,219,22,2022-01-16,Leeds,West Ham,1,,,0,0,0,0,0,0,0,1.36,2.302,1.764,1.452,1.15,1.88,1.12,0.112,0.0,0.011,0.0,0.0,0.301,0.04,0.011,1.21
94,Patrik Gunnarsson,G,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
82,Pelenda Joshua Dasilva,M,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
682,Pierre Ekwah,D,219,22,2022-01-16,West Ham,Leeds,1,,,0,0,0,0,0,0,0,1.764,1.452,1.36,2.302,1.88,1.15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
76,Pontus Jansson,D,214,22,2022-01-16,Brentford,Liverpool,1,0.0,0.0,0,0,0,0,3,90,1,1.042,1.368,2.665,1.279,0.68,2.78,0.349,0.013,0.248,0.102,-0.69,2.022,0.081,0.006,0.102,89.998
196,Raphael Dias Belloli,M,219,22,2022-01-16,Leeds,West Ham,1,0.113,0.928,0,1,1,0,0,90,6,1.36,2.302,1.764,1.452,1.15,1.88,0.865,0.371,0.153,0.266,0.0,3.655,0.186,0.133,0.267,87.976
247,Rhys Williams,D,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
83,Rico Henry,D,214,22,2022-01-16,Brentford,Liverpool,1,0.0,0.0,0,0,0,0,0,48,1,1.042,1.368,2.665,1.279,0.68,2.78,0.37,0.028,0.248,0.081,-0.69,0.408,0.086,0.013,0.081,10.69
228,Roberto Firmino,F,214,22,2022-01-16,Liverpool,Brentford,1,0.069,0.654,0,1,0,0,0,77,5,2.665,1.279,1.042,1.368,2.78,0.68,1.459,0.251,0.0,0.07,0.0,0.756,0.318,0.073,0.07,10.901
194,Robin Koch,D,219,22,2022-01-16,Leeds,West Ham,1,0.0,0.0,0,0,0,0,2,90,0,1.36,2.302,1.764,1.452,1.15,1.88,0.0,0.0,0.61,0.0,-0.459,2.151,0.0,0.0,0.0,57.609
187,Rodrigo Moreno,F,219,22,2022-01-16,Leeds,West Ham,1,0.092,0.0,0,0,0,0,0,25,1,1.36,2.302,1.764,1.452,1.15,1.88,0.703,0.307,0.0,0.091,0.0,0.31,0.189,0.11,0.091,4.519
415,Ryan Fredericks,D,219,22,2022-01-16,West Ham,Leeds,1,,,0,0,0,0,0,0,0,1.764,1.452,1.36,2.302,1.88,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Sadio Mané,M,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,2.702,0.626,0.507,0.067,0.0,5.902,0.472,0.182,0.067,88.037
419,Saïd Benrahma,M,219,22,2022-01-16,West Ham,Leeds,1,,,0,0,0,0,0,0,0,1.764,1.452,1.36,2.302,1.88,1.15,1.307,0.601,0.317,0.181,0.0,3.084,0.223,0.171,0.181,40.768
550,Sam Greenwood,F,219,22,2022-01-16,Leeds,West Ham,1,,,0,0,0,0,0,0,0,1.36,2.302,1.764,1.452,1.15,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
85,Saman Ghoddos,M,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.108,0.101,0.062,0.0,0.0,0.454,0.03,0.047,0.0,13.644
81,Sergi Canós,M,214,22,2022-01-16,Brentford,Liverpool,1,0.096,0.0,0,0,0,0,0,41,1,1.042,1.368,2.665,1.279,0.68,2.78,0.506,0.155,0.062,0.11,0.0,2.833,0.141,0.072,0.11,59.433
499,Shandon Baptiste,M,214,22,2022-01-16,Brentford,Liverpool,1,0.0,0.0,0,0,0,0,0,67,2,1.042,1.368,2.665,1.279,0.68,2.78,0.115,0.075,0.062,0.131,0.0,2.383,0.032,0.035,0.131,57.384
634,Sonny Perkins,M,219,22,2022-01-16,West Ham,Leeds,1,0.0,0.0,0,0,0,0,0,3,1,1.764,1.452,1.36,2.302,1.88,1.15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
188,Stuart Dallas,M,219,22,2022-01-16,Leeds,West Ham,1,0.072,0.017,0,0,0,0,0,90,2,1.36,2.302,1.764,1.452,1.15,1.88,0.2,0.181,0.153,0.68,0.0,3.214,0.043,0.065,0.705,89.989
601,Stuart McKinstry,M,219,22,2022-01-16,Leeds,West Ham,1,,,0,0,0,0,0,0,0,1.36,2.302,1.764,1.452,1.15,1.88,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.034
236,Takumi Minamino,M,214,22,2022-01-16,Liverpool,Brentford,1,0.644,0.491,1,0,0,0,0,16,6,2.665,1.279,1.042,1.368,2.78,0.68,0.482,0.0,0.507,0.0,0.0,0.0,0.084,0.0,0.0,0.383
79,Tariqe Fosu-Henry,M,214,22,2022-01-16,Brentford,Liverpool,1,,,0,0,0,0,0,0,0,1.042,1.368,2.665,1.279,0.68,2.78,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
225,Thiago Alcántara do Nascimento,M,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.574,0.22,0.507,0.006,0.0,0.992,0.1,0.064,0.006,17.488
422,Tomas Soucek,M,219,22,2022-01-16,West Ham,Leeds,1,,,0,0,0,0,0,0,0,1.764,1.452,1.36,2.302,1.88,1.15,0.967,0.334,0.317,0.375,0.0,3.594,0.165,0.095,0.378,53.994
237,Trent Alexander-Arnold,D,214,22,2022-01-16,Liverpool,Brentford,1,0.183,0.642,0,1,1,1,0,90,10,2.665,1.279,1.042,1.368,2.78,0.68,0.427,1.344,2.026,1.151,-0.126,6.823,0.062,0.391,1.369,89.913
620,Tyler Morton,M,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,0.0,0.507,0.0,0.0,0.251,0.0,0.0,0.0,8.536
193,Tyler Roberts,M,219,22,2022-01-16,Leeds,West Ham,1,,,0,0,0,0,0,0,0,1.36,2.302,1.764,1.452,1.15,1.88,0.944,0.301,0.153,0.082,0.0,3.48,0.203,0.108,0.082,73.631
229,Virgil van Dijk,D,214,22,2022-01-16,Liverpool,Brentford,1,0.159,0.0,0,0,0,1,0,90,6,2.665,1.279,1.042,1.368,2.78,0.68,0.399,0.062,2.026,0.227,-0.126,4.588,0.058,0.018,0.227,69.264
84,Vitaly Janelt,M,214,22,2022-01-16,Brentford,Liverpool,1,0.014,0.0,0,0,0,0,0,90,2,1.042,1.368,2.665,1.279,0.68,2.78,0.251,0.108,0.062,0.422,0.0,2.274,0.07,0.05,0.426,49.023
418,Vladimir Coufal,D,219,22,2022-01-16,West Ham,Leeds,1,0.093,0.0,0,0,0,0,3,90,1,1.764,1.452,1.36,2.302,1.88,1.15,0.169,0.559,1.267,0.397,-0.259,4.133,0.024,0.159,0.4,87.526
410,Winston Reid,D,219,22,2022-01-16,West Ham,Leeds,1,,,0,0,0,0,0,0,0,1.764,1.452,1.36,2.302,1.88,1.15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
226,Xherdan Shaqiri,M,214,22,2022-01-16,Liverpool,Brentford,1,,,0,0,0,0,0,0,0,2.665,1.279,1.042,1.368,2.78,0.68,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
524,Yoane Wissa,M,214,22,2022-01-16,Brentford,Liverpool,1,0.0,0.096,0,0,0,0,0,22,1,1.042,1.368,2.665,1.279,0.68,2.78,0.165,0.013,0.062,0.182,0.0,2.18,0.046,0.006,0.182,53.728
72,Aaron Connolly,F,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,1.083,0.111,0.0,0.0,0.0,0.319,0.35,0.048,0.0,4.205
53,Adam Lallana,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.197,0.104,0.221,0.0,0.0,2.523,0.051,0.045,0.0,60.081
61,Adam Webster,D,232,22,2022-01-18,Brighton,Chelsea,1,0.082,0.037,1,0,3,0,0,90,11,1.422,1.015,1.672,1.045,1.0,1.51,0.065,0.0,0.884,0.0,-0.359,2.59,0.014,0.0,0.0,67.721
74,Alexis Mac Allister,M,232,22,2022-01-18,Brighton,Chelsea,1,0.161,0.082,0,1,1,0,0,90,6,1.422,1.015,1.672,1.045,1.0,1.51,0.584,0.269,0.221,0.696,0.0,3.77,0.151,0.116,0.723,78.046
66,Alireza Jahanbakhsh,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
535,Andi Zeqiri,F,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
133,Andreas Christensen,D,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.209,0.021,1.472,0.009,-0.216,0.699,0.035,0.007,0.009,11.933
127,Antonio Rüdiger,D,232,22,2022-01-18,Chelsea,Brighton,1,0.0,0.058,0,0,0,0,0,90,1,1.672,1.045,1.422,1.015,1.51,1.0,0.465,0.051,1.472,0.157,-0.216,3.928,0.078,0.017,0.157,89.972
135,Benjamin Chilwell,D,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,2.109,0.554,1.472,0.054,-0.216,0.0,0.354,0.186,0.054,0.519
68,Bernardo Fernandes Da Silva Junior,D,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
140,Callum Hudson-Odoi,M,232,22,2022-01-18,Chelsea,Brighton,1,0.149,0.048,0,0,0,0,0,90,2,1.672,1.045,1.422,1.015,1.51,1.0,0.72,0.361,0.368,0.102,0.0,1.775,0.145,0.121,0.102,29.687
119,César Azpilicueta,D,232,22,2022-01-18,Chelsea,Brighton,1,0.049,0.027,0,0,0,0,0,90,2,1.672,1.045,1.422,1.015,1.51,1.0,0.262,0.268,1.472,0.014,-0.216,3.8,0.044,0.09,0.014,79.538
137,Christian Pulisic,M,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,1.49,0.089,0.368,0.0,0.0,3.947,0.3,0.03,0.0,77.932
447,Danny Welbeck,F,232,22,2022-01-18,Brighton,Chelsea,1,0.343,0.095,0,0,0,0,0,61,2,1.422,1.015,1.672,1.045,1.0,1.51,0.217,0.021,0.0,0.149,0.0,0.477,0.07,0.009,0.149,12.174
57,Davy Pröpper,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
653,Ed Turns,D,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
143,Edouard Mendy,G,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,1.472,0.015,-0.216,2.943,0.0,0.0,0.015,53.994
539,Emerson Palmieri dos Santos,D,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Enock Mwepu,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.483,0.341,0.221,0.043,0.0,2.162,0.125,0.147,0.043,40.388
139,Ethan Ampadu,D,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
655,Evan Ferguson,F,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
500,Florin Andone,F,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
131,Hakim Ziyech,M,232,22,2022-01-18,Chelsea,Brighton,1,0.034,0.0,1,0,2,0,0,79,9,1.672,1.045,1.422,1.015,1.51,1.0,0.82,0.474,0.368,0.034,0.0,2.217,0.165,0.159,0.034,34.724
672,Harvey Vale,M,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
560,Haydon Roberts,D,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
75,Jakub Moder,M,232,22,2022-01-18,Brighton,Chelsea,1,0.095,0.0,0,0,0,0,0,90,2,1.422,1.015,1.672,1.045,1.0,1.51,0.658,0.248,0.221,0.0,0.0,3.127,0.17,0.107,0.0,67.117
54,Jason Steele,G,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.884,0.0,-0.359,0.0,0.0,0.0,0.0,0.605
612,Jeremy Sarmiento,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.314
62,Joël Veltman,D,232,22,2022-01-18,Brighton,Chelsea,1,0.0,0.0,0,0,0,0,0,90,2,1.422,1.015,1.672,1.045,1.0,1.51,0.051,0.093,0.884,0.023,-0.359,2.691,0.011,0.04,0.023,66.383
123,Jorge Luiz Frello Filho,M,232,22,2022-01-18,Chelsea,Brighton,1,0.053,0.0,0,0,0,0,0,79,2,1.672,1.045,1.422,1.015,1.51,1.0,0.184,0.405,0.368,0.536,0.0,1.747,0.037,0.136,0.546,31.836
595,Jürgen Locadia,F,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.173,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.246
141,Kai Havertz,M,232,22,2022-01-18,Chelsea,Brighton,1,0.0,0.0,0,0,0,0,0,10,1,1.672,1.045,1.422,1.015,1.51,1.0,1.132,0.259,0.368,0.02,0.0,1.512,0.228,0.087,0.02,21.918
129,Kepa Arrizabalaga,G,232,22,2022-01-18,Chelsea,Brighton,1,0.0,0.0,0,0,0,0,0,90,2,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,1.472,0.0,-0.216,1.953,0.0,0.0,0.0,36.006
476,Kjell Scherpen,G,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
64,Leandro Trossard,M,232,22,2022-01-18,Brighton,Chelsea,1,0.0,0.0,0,0,0,0,0,28,1,1.422,1.015,1.672,1.045,1.0,1.51,0.75,0.169,0.221,0.14,0.0,3.281,0.194,0.073,0.14,70.75
59,Lewis Dunk,D,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.269,0.012,0.884,0.074,-0.359,0.288,0.058,0.005,0.074,4.199
671,Lewis Hall,M,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
501,Malang Sarr,D,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,1.472,0.018,-0.216,1.964,0.0,0.0,0.018,36.028
584,Marc Cucurella,D,232,22,2022-01-18,Brighton,Chelsea,1,0.0,0.108,0,0,0,0,0,90,2,1.422,1.015,1.672,1.045,1.0,1.51,0.07,0.211,0.884,0.975,-0.359,3.781,0.015,0.091,1.078,89.794
654,Marc Leonard,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
122,Marcos Alonso,D,232,22,2022-01-18,Chelsea,Brighton,1,0.108,0.0,0,0,0,0,0,90,1,1.672,1.045,1.422,1.015,1.51,1.0,0.548,0.563,1.472,0.584,-0.216,4.951,0.092,0.189,0.598,80.445
606,Marcus Bettinelli,G,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
138,Mason Mount,M,232,22,2022-01-18,Chelsea,Brighton,1,0.0,0.062,0,0,0,0,0,90,2,1.672,1.045,1.422,1.015,1.51,1.0,1.137,0.42,0.368,0.226,0.0,3.736,0.229,0.141,0.226,56.964
125,Mateo Kovacic,M,232,22,2022-01-18,Chelsea,Brighton,1,0.014,0.055,0,0,0,0,0,10,1,1.672,1.045,1.422,1.015,1.51,1.0,0.278,0.641,0.368,0.501,0.0,3.788,0.056,0.215,0.509,74.293
65,Mathew Ryan,G,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
536,Michal Karbownik,D,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
126,Michy Batshuayi,F,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
538,Moisés Caicedo,M,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
130,N'Golo Kanté,M,232,22,2022-01-18,Chelsea,Brighton,1,0.018,0.014,0,1,0,0,0,90,5,1.672,1.045,1.422,1.015,1.51,1.0,0.303,0.215,0.368,0.181,0.0,3.066,0.061,0.072,0.181,71.368
63,Neal Maupay,F,232,22,2022-01-18,Brighton,Chelsea,1,0.067,0.0,0,0,0,0,0,28,1,1.422,1.015,1.672,1.045,1.0,1.51,0.913,0.295,0.0,0.388,0.0,3.596,0.295,0.127,0.391,84.013
120,Olivier Giroud,F,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
55,Pascal Groß,M,232,22,2022-01-18,Brighton,Chelsea,1,0.0,0.273,0,0,0,0,0,61,2,1.422,1.015,1.672,1.045,1.0,1.51,0.174,0.501,0.221,0.014,0.0,1.455,0.045,0.216,0.014,32.81
142,Reece James,D,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.542,0.575,1.472,0.37,-0.216,1.897,0.091,0.193,0.372,22.515
69,Robert Sánchez,G,232,22,2022-01-18,Brighton,Chelsea,1,0.0,0.0,0,0,0,0,0,90,2,1.422,1.015,1.672,1.045,1.0,1.51,0.0,0.053,0.884,0.34,-0.359,2.918,0.0,0.023,0.342,89.395
529,Romelu Lukaku,F,232,22,2022-01-18,Chelsea,Brighton,1,0.093,0.136,0,0,0,0,0,79,2,1.672,1.045,1.422,1.015,1.51,1.0,1.533,0.402,0.0,0.47,0.0,3.965,0.386,0.135,0.476,53.645
124,Ross Barkley,M,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.432,0.218,0.368,0.0,0.0,0.0,0.087,0.073,0.0,0.916
132,Ruben Loftus-Cheek,M,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.323,0.173,0.368,0.007,0.0,0.287,0.065,0.058,0.007,5.783
592,Saúl Ñíguez,M,232,22,2022-01-18,Chelsea,Brighton,1,,,0,0,0,0,0,0,0,1.672,1.045,1.422,1.015,1.51,1.0,0.035,0.0,0.368,0.0,0.0,0.24,0.007,0.0,0.0,3.419
56,Shane Duffy,D,232,22,2022-01-18,Brighton,Chelsea,1,,,0,0,0,0,0,0,0,1.422,1.015,1.672,1.045,1.0,1.51,0.153,0.014,0.884,0.011,-0.359,0.541,0.033,0.006,0.011,12.148
60,Solomon March,M,232,22,2022-01-18,Brighton,Chelsea,1,0.0,0.0,0,0,0,0,0,14,1,1.422,1.015,1.672,1.045,1.0,1.51,0.217,0.195,0.221,0.0,0.0,1.316,0.056,0.084,0.0,27.69
