,0,1,2,3,4,5,6
2408,0.038,0.013,0.0,0.249,0.0,2.0,2.3
2409,,,0.0,0.929,-0.113,0.0,
2410,0.0,0.087,0.0,1.079,-0.637,1.0,1.529
2411,0.0,0.0,0.0,0.457,-0.163,1.0,1.294
2412,0.0,0.0,0.0,1.079,-0.637,2.0,2.442
2413,0.0,0.0,0.0,0.996,-0.341,1.0,1.655
2414,0.032,0.641,0.0,0.27,0.0,1.0,1.943
2415,2.047,0.725,1.305,0.449,0.0,2.0,6.527
2416,0.04,0.387,0.21,1.797,-0.167,1.0,3.267
2417,1.116,1.2,0.694,0.0,0.0,1.0,4.01
2418,0.238,0.004,0.0,0.832,-0.396,2.0,2.677
2419,0.399,0.583,0.0,0.249,0.0,2.0,3.231
2420,0.131,0.082,0.0,0.249,0.0,2.0,2.462
2421,0.257,0.321,0.0,0.249,0.0,1.0,1.827
2422,0.0,0.0,0.0,0.142,0.0,1.0,1.142
2423,0.371,0.095,0.308,0.569,-0.26,2.0,3.084
2424,0.0,0.049,0.0,0.716,-0.466,2.0,2.299
2425,0.223,0.0,0.0,0.0,0.0,1.0,1.223
2426,,,0.0,0.0,0.0,0.0,
2427,0.107,0.406,0.0,0.27,0.0,2.0,2.783
2428,1.689,0.186,0.293,0.0,0.0,2.0,4.168
2429,0.407,1.134,1.075,1.797,-0.167,1.0,5.246
2430,0.0,0.077,0.0,0.27,0.0,1.0,1.347
2431,0.149,0.499,0.147,0.179,0.0,2.0,2.975
2432,0.0,0.0,0.0,1.71,-0.571,1.0,2.139
2433,0.07,0.0,0.0,0.427,0.0,1.0,1.497
2434,0.211,0.139,0.0,0.208,0.0,2.0,2.558
2435,0.196,0.052,0.0,0.176,0.0,1.0,1.423
2436,3.216,0.02,0.436,0.0,0.0,1.0,4.672
2437,,,0.0,0.832,-0.396,0.0,
2438,0.0,0.0,0.0,1.358,-0.378,1.0,1.981
2439,,,0.0,0.142,0.0,0.0,
2440,,,,1.594,-0.235,0.0,
2441,0.0,0.116,0.0,0.114,0.0,1.0,1.23
2442,,,0.0,0.716,-0.466,0.0,
2443,,,0.0,0.0,0.0,0.0,
2444,0.0,0.0,0.0,1.797,-0.167,1.0,2.63
2445,0.287,0.0,0.0,0.176,0.0,2.0,2.462
2446,0.119,0.0,0.0,0.208,0.0,1.0,1.327
2447,0.0,0.0,0.843,0.996,-0.341,1.0,2.499
2448,0.0,0.0,0.0,0.457,-0.163,1.0,1.294
2449,,,0.0,0.996,-0.341,0.0,
2450,0.0,0.0,0.0,0.249,0.0,1.0,1.249
2451,0.123,0.628,0.0,0.27,0.0,1.0,2.021
2452,0.053,0.181,0.299,0.176,0.0,2.0,2.707
2453,,,0.0,0.449,0.0,0.0,
2454,0.015,0.0,0.0,0.114,0.0,1.0,1.129
2455,0.0,0.0,0.0,0.457,-0.163,1.0,1.294
2456,0.0,0.0,0.0,0.702,-0.228,2.0,2.474
2457,2.635,0.412,1.157,0.27,0.0,2.0,6.474
2458,0.0,0.0,0.0,1.71,-0.571,1.0,2.139
2459,,,0.0,0.232,0.0,0.0,
2460,0.259,0.425,0.0,0.142,0.0,1.0,1.827
2461,,,0.0,0.457,-0.163,0.0,
2462,0.249,0.0,0.0,0.996,-0.341,2.0,2.905
2463,0.0,0.0,0.0,0.232,0.0,1.0,1.232
2464,0.268,0.0,0.0,0.249,0.0,1.0,1.517
2465,,,0.0,0.716,-0.466,0.0,
2466,0.0,0.0,0.0,0.142,0.0,1.0,1.142
2467,0.0,0.0,0.0,0.142,0.0,1.0,1.142
2468,0.0,1.936,0.0,1.079,-0.637,1.0,3.379
2469,0.0,0.0,0.0,0.832,-0.396,1.0,1.436
2470,2.7,0.103,0.749,0.0,0.0,1.0,4.551
2471,0.032,0.0,0.0,1.079,-0.637,1.0,1.475
2472,0.0,0.0,0.781,1.797,-0.167,2.0,4.411
2473,1.153,0.026,0.147,0.0,0.0,2.0,3.326
2474,0.15,0.093,0.436,0.142,0.0,1.0,1.821
2475,0.043,0.1,0.293,0.427,0.0,2.0,2.863
2476,0.162,0.0,0.0,0.34,0.0,2.0,2.501
2477,0.0,0.0,0.0,0.427,0.0,1.0,1.427
2478,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2479,0.044,0.0,0.474,0.929,-0.113,1.0,2.334
2480,,,0.0,0.457,-0.163,0.0,
2481,,,0.0,0.208,0.0,0.0,
2482,,,0.0,0.0,0.0,0.0,
2483,1.238,0.0,0.0,0.716,-0.466,2.0,3.488
2484,0.918,0.535,0.0,0.284,0.0,1.0,2.736
2485,1.95,0.009,0.293,0.284,0.0,1.0,3.536
2486,0.335,0.044,0.0,0.232,0.0,1.0,1.612
2487,0.106,0.075,0.843,0.929,-0.113,2.0,3.841
2488,0.235,0.128,0.0,0.179,0.0,1.0,1.542
2489,0.533,0.071,0.0,0.284,0.0,1.0,1.888
2490,0.186,0.413,0.0,0.34,0.0,1.0,1.938
2491,1.055,0.0,0.24,0.23,0.0,2.0,3.524
2492,0.233,0.106,0.441,0.0,0.0,2.0,2.78
2493,0.092,0.507,0.0,0.208,0.0,1.0,1.808
2494,0.0,0.118,0.589,0.457,-0.163,2.0,3.0
2495,,,,0.832,-0.396,0.0,
2496,,,0.0,0.427,0.0,0.0,
2497,0.0,0.525,0.24,1.135,-0.246,1.0,2.653
2498,,,0.0,0.142,0.0,0.0,
2499,0.0,0.0,0.0,0.929,-0.113,1.0,1.816
2500,0.055,0.134,0.103,0.23,0.0,2.0,2.521
2501,0.0,0.0,0.0,0.284,0.0,1.0,1.284
2502,0.21,0.052,0.0,0.0,0.0,1.0,1.262
2503,0.245,0.0,0.0,0.179,0.0,1.0,1.425
2504,1.156,0.321,0.0,0.23,0.0,2.0,3.708
2505,0.092,0.12,0.0,0.399,0.0,1.0,1.61
2506,0.0,0.024,0.0,0.929,-0.113,1.0,1.841
2507,,,0.0,1.135,-0.246,0.0,
2508,,,0.0,0.716,-0.466,0.0,
2509,0.0,0.0,0.0,1.358,-0.378,1.0,1.981
2510,0.613,0.544,0.103,0.23,0.0,2.0,3.49
2511,5.666,0.044,1.364,0.0,0.0,2.0,9.074
2512,1.158,0.382,0.934,0.929,-0.113,2.0,5.291
2513,0.0,0.0,0.0,0.569,-0.26,1.0,1.31
2514,,,0.0,0.232,0.0,0.0,
2515,0.013,0.142,0.147,1.71,-0.571,1.0,2.44
2516,0.447,0.471,0.308,0.929,-0.113,1.0,3.042
2517,0.0,0.0,0.24,0.457,-0.163,2.0,2.534
2518,0.0,0.0,0.586,1.594,-0.235,2.0,3.946
2519,,,0.0,1.358,-0.378,0.0,
2520,0.0,0.0,0.0,0.702,-0.228,1.0,1.474
2521,0.0,0.316,0.0,1.079,-0.637,2.0,2.758
2522,0.027,0.055,0.0,0.569,-0.26,1.0,1.391
2523,,,0.0,0.114,0.0,0.0,
2524,0.655,0.0,0.0,0.284,0.0,1.0,1.938
2525,0.043,0.0,0.0,0.0,0.0,1.0,1.043
2526,0.109,0.262,0.931,1.135,-0.246,2.0,4.191
2527,0.0,0.0,0.0,0.92,-0.547,1.0,1.373
2528,0.0,0.0,0.586,1.135,-0.246,2.0,3.475
2529,0.739,0.236,0.416,0.284,0.0,2.0,3.676
2530,,,,0.0,0.0,0.0,
2531,,,0.0,0.832,-0.396,0.0,
2532,0.0,0.0,0.0,0.179,0.0,1.0,1.179
2533,0.356,0.082,0.436,1.594,-0.235,2.0,4.233
2534,1.03,0.005,0.0,0.114,0.0,2.0,3.149
2535,0.469,0.238,0.0,0.34,0.0,2.0,3.047
2536,0.0,0.0,0.0,1.594,-0.235,1.0,2.359
2537,,,0.0,0.208,0.0,0.0,
2538,0.0,0.077,0.0,0.702,-0.228,1.0,1.551
2539,,,0.0,1.135,-0.246,0.0,
2540,0.0,0.0,0.0,0.716,-0.466,1.0,1.25
2541,0.116,0.0,0.0,1.135,-0.246,1.0,2.005
2542,1.753,0.0,0.0,0.702,-0.228,1.0,3.227
2543,0.629,0.009,0.206,1.135,-0.246,1.0,2.732
2544,0.282,0.742,0.954,0.0,0.0,2.0,3.978
2545,0.369,0.0,0.0,1.358,-0.378,2.0,3.35
2546,0.755,0.024,0.147,0.232,0.0,2.0,3.159
2547,0.173,0.051,0.0,0.232,0.0,1.0,1.456
2548,,,0.0,0.457,-0.163,0.0,
2549,0.0,0.029,0.24,1.358,-0.378,1.0,2.249
2550,0.307,0.228,0.0,0.34,0.0,2.0,2.875
2551,,,0.0,0.92,-0.547,0.0,
2552,,,0.0,0.0,0.0,0.0,
2553,2.458,0.981,0.792,0.0,0.0,2.0,6.231
2554,,,0.0,0.399,0.0,0.0,
2555,,,0.0,0.92,-0.547,0.0,
2556,0.93,0.104,0.0,0.284,0.0,2.0,3.318
2557,0.088,0.135,0.0,0.284,0.0,1.0,1.506
2558,0.0,0.0,0.0,0.427,0.0,1.0,1.427
2559,0.018,0.0,0.0,1.135,-0.246,1.0,1.907
2560,0.33,0.573,0.0,0.0,0.0,1.0,1.903
2561,0.026,0.345,0.0,0.232,0.0,1.0,1.603
2562,0.125,0.9,0.474,0.179,0.0,2.0,3.678
2563,0.527,0.351,0.614,1.135,-0.246,2.0,4.38
2564,0.081,0.0,0.0,0.34,0.0,1.0,1.42
2565,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2566,0.572,0.376,0.72,0.0,0.0,2.0,3.668
2567,,,0.0,0.34,0.0,0.0,
2568,,,0.0,1.358,-0.378,0.0,
2569,0.0,0.289,0.0,0.176,0.0,1.0,1.465
2570,0.76,1.329,0.0,0.34,0.0,2.0,4.429
2571,0.085,0.127,0.0,0.284,0.0,1.0,1.496
2572,0.369,0.0,0.0,0.0,0.0,1.0,1.369
2573,,,0.0,0.702,-0.228,0.0,
2574,0.277,0.702,0.0,0.176,0.0,1.0,2.154
2575,0.367,0.052,0.0,1.797,-0.167,1.0,3.049
2576,0.132,0.202,0.0,0.142,0.0,2.0,2.476
2577,,,0.0,0.114,0.0,0.0,
2578,,,0.0,0.92,-0.547,0.0,
2579,0.0,0.0,0.0,0.114,0.0,1.0,1.114
2580,0.413,0.197,0.0,0.996,-0.341,1.0,2.265
2581,0.0,0.049,0.0,1.358,-0.378,1.0,2.029
2582,,,0.0,0.34,0.0,0.0,
2583,0.0,0.0,0.586,0.569,-0.26,2.0,2.896
2584,,,0.0,0.27,0.0,0.0,
2585,0.457,0.038,0.299,0.399,0.0,1.0,2.192
2586,0.0,0.0,0.0,1.079,-0.637,1.0,1.442
2587,0.549,0.528,0.0,0.232,0.0,1.0,2.309
2588,0.0,0.382,0.0,0.92,-0.547,2.0,2.755
2589,,,0.0,0.208,0.0,0.0,
2590,,,0.0,1.797,-0.167,0.0,
2591,0.0,0.0,0.312,0.929,-0.113,1.0,2.128
2592,0.34,0.184,0.147,0.34,0.0,1.0,2.011
2593,0.0,0.0,0.0,0.716,-0.466,2.0,2.25
2594,0.039,0.068,0.0,0.457,-0.163,2.0,2.401
2595,0.32,0.209,0.0,0.179,0.0,2.0,2.708
2596,0.0,0.0,0.0,0.92,-0.547,1.0,1.373
2597,0.511,0.318,0.21,0.449,0.0,1.0,2.488
2598,0.0,0.0,0.0,0.92,-0.547,1.0,1.373
2599,0.091,0.0,0.0,0.449,0.0,1.0,1.54
2600,,,0.0,0.0,0.0,0.0,
2601,,,0.0,0.399,0.0,0.0,
2602,,,0.0,0.0,0.0,0.0,
2603,0.143,0.269,0.293,0.702,-0.228,2.0,3.18
2604,0.031,0.393,0.0,0.929,-0.113,2.0,3.241
2605,,,0.0,1.594,-0.235,0.0,
2606,0.246,0.286,0.206,1.797,-0.167,1.0,3.368
2607,,,0.0,0.179,0.0,0.0,
2608,0.263,0.054,0.0,0.176,0.0,2.0,2.493
2609,0.0,0.0,0.0,1.358,-0.378,1.0,1.981
2610,0.0,0.0,0.0,0.23,0.0,1.0,1.23
2611,0.51,0.032,0.0,0.399,0.0,1.0,1.941
2612,0.0,0.013,0.0,1.71,-0.571,1.0,2.152
2613,0.099,0.831,0.206,1.594,-0.235,2.0,4.495
2614,0.292,0.31,0.0,0.449,0.0,2.0,3.052
2615,1.288,1.363,0.867,0.399,0.0,2.0,5.916
2616,0.423,0.076,0.299,0.142,0.0,1.0,1.94
2617,0.887,0.631,1.248,0.23,0.0,2.0,4.996
2618,1.309,0.177,0.694,0.0,0.0,2.0,4.18
2619,0.253,0.047,0.0,0.399,0.0,2.0,2.698
2620,0.927,0.174,0.21,1.71,-0.571,2.0,4.45
2621,,,0.0,0.399,0.0,0.0,
2622,0.927,0.277,0.0,0.832,-0.396,2.0,3.64
2623,0.178,0.26,0.694,0.114,0.0,2.0,3.246
2624,0.0,0.0,0.0,0.208,0.0,1.0,1.208
2625,,,0.0,0.457,-0.163,0.0,
2626,0.879,0.451,0.147,0.284,0.0,2.0,3.76
2627,0.038,0.344,0.147,0.716,-0.466,2.0,2.779
2628,0.205,0.15,0.0,0.142,0.0,2.0,2.497
2629,0.0,0.0,0.0,1.71,-0.571,1.0,2.139
2630,0.047,0.097,0.0,0.449,0.0,1.0,1.593
2631,0.0,0.0,0.0,0.114,0.0,1.0,1.114
2632,3.019,0.417,0.949,0.0,0.0,2.0,6.386
2633,,,0.0,0.0,0.0,0.0,
2634,0.076,0.213,0.0,1.135,-0.246,2.0,3.177
2635,0.078,0.0,0.0,1.358,-0.378,2.0,3.058
2636,0.0,0.0,0.0,0.702,-0.228,1.0,1.474
2637,0.714,0.898,0.843,0.399,0.0,2.0,4.854
2638,0.121,0.055,0.0,0.179,0.0,2.0,2.356
2639,0.097,0.68,0.694,1.358,-0.378,1.0,3.451
2640,0.577,0.0,0.147,1.594,-0.235,2.0,4.084
2641,,,0.0,0.176,0.0,0.0,
2642,0.286,0.0,0.0,0.0,0.0,1.0,1.286
2643,1.455,0.087,0.0,0.317,0.0,1.0,2.858
2644,4.906,0.422,0.147,0.317,0.0,2.0,7.792
2645,,,0.0,0.0,0.0,0.0,
2646,0.172,0.132,0.0,0.214,0.0,2.0,2.519
2647,0.0,0.0,0.0,1.09,-0.552,1.0,1.538
2648,0.0,0.0,0.0,0.858,-0.414,1.0,1.444
2649,0.121,0.073,0.0,0.317,0.0,2.0,2.511
2650,0.0,0.0,0.0,1.267,-0.255,2.0,3.012
2651,1.853,0.199,0.74,0.214,0.0,2.0,5.006
2652,1.169,0.425,0.614,0.0,0.0,2.0,4.208
2653,0.0,0.0,0.0,0.214,0.0,1.0,1.214
2654,0.11,0.079,0.0,0.214,0.0,1.0,1.403
2655,0.866,0.264,0.0,0.273,0.0,2.0,3.402
2656,0.62,0.153,0.0,0.214,0.0,1.0,1.988
2657,0.247,0.742,0.0,0.0,0.0,1.0,1.989
2658,2.243,0.0,0.0,1.09,-0.552,1.0,3.781
2659,0.255,0.6,0.0,0.214,0.0,1.0,2.069
2660,0.0,0.0,0.0,1.09,-0.552,1.0,1.538
2661,,,0.0,0.317,0.0,0.0,
2662,0.0,0.0,0.0,0.214,0.0,1.0,1.214
2663,0.132,0.06,0.0,0.273,0.0,1.0,1.465
2664,0.0,0.0,0.0,0.317,0.0,1.0,1.317
2665,1.163,0.331,0.0,0.0,0.0,2.0,3.494
2666,2.736,1.106,0.0,0.273,0.0,2.0,6.115
2667,0.017,0.087,0.659,0.858,-0.414,2.0,3.206
2668,0.0,0.0,0.0,0.858,-0.414,1.0,1.444
2669,0.552,0.0,0.0,0.0,0.0,1.0,1.552
2670,0.015,0.542,0.0,1.267,-0.255,2.0,3.568
2671,0.339,0.0,0.0,0.317,0.0,1.0,1.656
2672,,,0.0,0.858,-0.414,0.0,
2673,0.0,0.012,0.941,0.858,-0.414,2.0,3.397
2674,0.0,0.0,0.0,0.317,0.0,1.0,1.317
2675,0.0,0.0,0.0,0.858,-0.414,1.0,1.444
2676,0.158,0.229,0.293,0.317,0.0,2.0,2.996
2677,,,0.0,0.317,0.0,0.0,
2678,0.108,0.017,0.384,0.858,-0.414,2.0,2.952
2679,,,0.0,0.0,0.0,0.0,
2680,0.331,0.0,0.206,0.858,-0.414,1.0,1.98
2681,0.232,0.23,0.0,0.273,0.0,1.0,1.734
2682,0.0,0.0,0.0,0.858,-0.414,1.0,1.444
2683,0.891,0.237,0.0,0.273,0.0,2.0,3.401
2684,0.242,0.407,0.0,0.317,0.0,2.0,2.966
2685,0.0,0.0,0.0,0.214,0.0,1.0,1.214
2686,0.0,0.0,0.0,0.273,0.0,1.0,1.273
2687,0.128,0.0,0.694,1.09,-0.552,2.0,3.36
2688,0.145,0.095,0.515,1.267,-0.255,2.0,3.766
2689,0.065,0.153,0.0,1.267,-0.255,1.0,2.23
2690,0.0,0.0,0.843,1.267,-0.255,1.0,2.855
2691,,,0.0,1.267,-0.255,0.0,
2692,0.199,0.215,0.0,0.858,-0.414,1.0,1.857
2693,0.533,0.245,0.0,0.273,0.0,1.0,2.051
2694,0.0,0.102,0.0,1.267,-0.255,2.0,3.114
2695,2.416,0.782,0.0,0.214,0.0,1.0,4.412
2696,,,0.0,0.287,0.0,0.0,
2697,0.339,0.369,0.21,1.09,-0.552,2.0,3.456
2698,0.005,0.0,0.0,0.0,0.0,1.0,1.005
2699,,,0.0,0.0,0.0,0.0,
2700,0.815,0.138,0.0,1.146,-0.369,2.0,3.73
2701,0.06,0.279,0.0,1.09,-0.552,1.0,1.877
2702,0.0,0.072,0.299,1.09,-0.552,2.0,2.909
2703,,,0.0,0.287,0.0,0.0,
2704,0.176,0.136,0.843,0.273,0.0,2.0,3.427
2705,0.111,0.225,0.0,0.287,0.0,2.0,2.623
2706,0.295,0.034,0.0,0.273,0.0,1.0,1.601
2707,0.932,0.247,0.0,0.287,0.0,2.0,3.466
2708,0.061,0.0,0.0,0.287,0.0,1.0,1.347
2709,0.025,0.102,0.0,0.273,0.0,1.0,1.399
2710,,,0.0,0.287,0.0,0.0,
2711,0.226,0.098,0.0,0.273,0.0,1.0,1.596
2712,0.101,0.0,0.0,1.146,-0.369,1.0,1.878
2713,,,0.0,1.146,-0.369,0.0,
2714,2.077,0.0,1.364,0.0,0.0,1.0,4.441
2715,0.373,0.018,0.416,1.146,-0.369,2.0,3.584
2716,0.098,0.0,0.0,1.09,-0.552,1.0,1.636
2717,0.807,0.026,0.0,1.146,-0.369,2.0,3.61
2718,0.166,0.482,0.0,1.09,-0.552,1.0,2.186
2719,0.489,0.586,0.0,0.0,0.0,2.0,3.075
2720,1.29,0.189,0.0,0.0,0.0,2.0,3.479
2721,0.036,0.0,0.0,1.146,-0.369,2.0,2.813
2722,,,0.0,1.146,-0.369,0.0,
2723,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2724,0.135,0.555,0.21,0.287,0.0,2.0,3.187
2725,0.821,0.274,0.0,0.287,0.0,2.0,3.381
2726,0.0,0.109,0.0,1.267,-0.255,1.0,2.121
2727,0.0,0.158,0.0,0.287,0.0,1.0,1.445
2728,0.0,0.0,0.0,1.146,-0.369,2.0,2.777
2729,,,0.0,1.267,-0.255,0.0,
2730,,,0.0,1.267,-0.255,0.0,
2731,0.209,0.0,0.0,0.287,0.0,1.0,1.496
2732,0.324,0.0,0.0,1.09,-0.552,2.0,2.862
2733,0.191,0.01,0.0,1.146,-0.369,2.0,2.977
2734,0.138,0.174,0.0,1.146,-0.369,1.0,2.089
2735,0.0,0.0,0.586,1.09,-0.552,2.0,3.124
2736,,,0.0,1.158,-0.309,0.0,
2737,1.153,0.137,0.694,0.32,0.0,1.0,3.303
2738,2.369,0.72,0.436,0.289,0.0,2.0,5.815
2739,0.0,0.0,0.0,0.289,0.0,1.0,1.289
2740,0.0,0.18,0.676,1.279,-0.375,2.0,3.76
2741,,,0.0,1.279,-0.375,0.0,
2742,0.13,0.285,0.21,1.279,-0.375,2.0,3.529
2743,,,0.0,0.0,0.0,0.0,
2744,0.0,0.214,0.0,1.279,-0.375,2.0,3.118
2745,0.109,0.022,0.0,0.32,0.0,1.0,1.45
2746,0.254,0.024,0.0,0.289,0.0,1.0,1.567
2747,0.31,0.105,0.206,0.32,0.0,2.0,2.941
2748,0.383,0.481,0.0,0.32,0.0,1.0,2.183
2749,0.328,0.538,0.416,0.289,0.0,2.0,3.572
2750,1.22,0.053,0.4,0.0,0.0,2.0,3.672
2751,,,0.0,1.158,-0.309,0.0,
2752,0.0,0.0,0.0,1.279,-0.375,1.0,1.904
2753,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2754,,,0.0,1.279,-0.375,0.0,
2755,0.0,0.024,0.0,1.158,-0.309,2.0,2.872
2756,0.308,0.328,0.0,0.0,0.0,2.0,2.637
2757,0.36,0.019,0.308,1.279,-0.375,2.0,3.59
2758,0.202,0.0,0.0,0.32,0.0,2.0,2.521
2759,,,0.0,0.32,0.0,0.0,
2760,0.032,0.005,0.21,1.158,-0.309,2.0,3.095
2761,0.036,0.078,0.0,0.32,0.0,1.0,1.434
2762,,,0.0,1.158,-0.309,0.0,
2763,0.0,0.0,0.416,1.279,-0.375,2.0,3.32
2764,0.625,0.076,0.0,1.158,-0.309,2.0,3.55
2765,,,0.0,0.289,0.0,0.0,
2766,0.0,0.0,0.0,0.289,0.0,1.0,1.289
2767,0.228,0.13,0.0,0.32,0.0,1.0,1.678
2768,,,0.0,1.158,-0.309,0.0,
2769,0.0,0.042,0.0,0.289,0.0,1.0,1.331
2770,0.507,0.251,0.614,0.32,0.0,2.0,3.691
2771,0.352,0.819,0.24,0.32,0.0,1.0,2.73
2772,0.0,0.0,0.0,0.289,0.0,1.0,1.289
2773,0.083,0.066,0.147,0.289,0.0,2.0,2.585
2774,0.199,0.081,0.843,0.0,0.0,1.0,2.123
2775,0.378,0.215,0.0,0.0,0.0,2.0,2.594
2776,1.627,0.024,1.364,0.0,0.0,1.0,4.015
2777,0.068,0.0,0.103,1.158,-0.309,2.0,3.02
2778,,,0.0,0.289,0.0,0.0,
2779,0.0,0.0,0.206,1.158,-0.309,2.0,3.055
2780,2.322,0.0,0.0,0.0,0.0,1.0,3.322
2781,0.0,0.456,0.0,0.32,0.0,1.0,1.776
2782,0.163,0.029,0.0,1.158,-0.309,2.0,3.041
2783,0.0,0.0,0.0,0.289,0.0,1.0,1.289
2784,1.719,0.0,0.0,0.0,0.0,1.0,2.719
2785,0.037,0.0,0.0,1.428,-0.521,2.0,2.945
2786,0.322,0.0,0.0,0.357,0.0,1.0,1.679
2787,,,0.0,1.428,-0.521,0.0,
2788,0.0,0.0,0.0,1.158,-0.316,1.0,1.841
2789,0.065,0.0,0.293,1.193,-0.399,2.0,3.153
2790,0.117,0.031,0.497,1.158,-0.316,2.0,3.486
2791,0.0,0.0,0.0,0.135,0.0,1.0,1.135
2792,0.051,0.104,0.0,0.135,0.0,2.0,2.29
2793,0.182,0.184,0.0,0.135,0.0,2.0,2.501
2794,1.762,0.138,0.103,0.135,0.0,2.0,4.138
2795,0.095,0.0,0.334,2.262,-0.325,1.0,3.367
2796,,,0.0,1.457,-0.4,0.0,
2797,,,0.0,1.457,-0.549,0.0,
2798,0.24,0.138,0.0,0.298,0.0,1.0,1.676
2799,0.162,0.11,0.614,2.262,-0.325,2.0,4.822
2800,1.021,0.146,0.0,1.428,-0.521,2.0,4.074
2801,0.058,0.198,0.0,0.541,-0.317,2.0,2.48
2802,0.288,0.0,0.0,0.0,0.0,1.0,1.288
2803,0.508,0.029,0.0,0.135,0.0,1.0,1.672
2804,0.0,0.452,0.299,1.193,-0.399,2.0,3.545
2805,1.423,0.703,0.586,0.0,0.0,2.0,4.712
2806,0.545,0.179,0.0,0.0,0.0,2.0,2.724
2807,0.013,0.0,0.0,0.364,0.0,1.0,1.377
2808,0.373,0.11,0.0,0.566,0.0,1.0,2.048
2809,,,0.0,2.262,-0.325,0.0,
2810,0.262,0.733,0.168,0.298,0.0,1.0,2.461
2811,0.227,1.248,0.334,0.364,0.0,2.0,4.173
2812,0.04,0.519,0.0,0.566,0.0,1.0,2.124
2813,0.195,0.638,0.103,0.364,0.0,2.0,3.3
2814,3.665,1.559,0.572,0.0,0.0,2.0,7.796
2815,0.0,0.199,0.0,0.357,0.0,1.0,1.556
2816,0.048,0.087,0.364,0.541,-0.317,2.0,2.722
2817,0.0,0.0,0.0,1.563,-0.208,1.0,2.354
2818,0.395,0.181,0.0,0.289,0.0,1.0,1.865
2819,0.166,0.124,0.0,0.0,0.0,1.0,1.29
2820,1.143,0.038,0.103,0.566,0.0,1.0,2.849
2821,,,0.0,0.541,-0.317,0.0,
2822,0.0,0.066,0.0,0.841,-0.419,1.0,1.488
2823,0.0,0.0,0.0,1.457,-0.549,1.0,1.908
2824,,,0.0,0.364,0.0,0.0,
2825,,,0.0,1.457,-0.4,0.0,
2826,,,0.0,0.298,0.0,0.0,
2827,0.217,0.192,0.147,1.158,-0.316,2.0,3.398
2828,0.263,0.101,0.308,1.563,-0.208,2.0,4.025
2829,0.347,0.013,0.216,1.193,-0.399,2.0,3.37
2830,,,0.0,0.357,0.0,0.0,
2831,0.0,0.0,0.0,0.541,-0.317,2.0,2.224
2832,0.145,0.598,0.147,0.357,0.0,2.0,3.247
2833,0.008,0.0,0.0,0.0,0.0,1.0,1.008
2834,0.0,0.0,0.0,0.156,0.0,1.0,1.156
2835,2.684,0.0,0.0,0.841,-0.419,1.0,4.105
2836,0.0,0.0,0.0,1.457,-0.4,1.0,2.057
2837,0.722,0.095,0.0,0.566,0.0,1.0,2.383
2838,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2839,0.123,0.357,0.0,1.158,-0.316,1.0,2.321
2840,0.0,0.048,0.0,0.541,-0.317,1.0,1.272
2841,0.0,0.036,0.21,1.158,-0.316,2.0,3.087
2842,1.212,0.251,0.586,0.289,0.0,2.0,4.338
2843,,,0.0,0.541,-0.317,0.0,
2844,0.0,0.0,0.0,0.135,0.0,1.0,1.135
2845,1.217,0.144,0.497,0.298,0.0,1.0,3.156
2846,,,0.0,0.135,0.0,0.0,
2847,0.093,0.0,0.0,0.0,0.0,1.0,1.093
2848,0.209,0.059,0.0,0.289,0.0,2.0,2.557
2849,0.119,0.243,0.0,0.357,0.0,1.0,1.719
2850,0.106,0.049,0.0,0.541,-0.317,2.0,2.379
2851,0.409,0.0,0.0,0.0,0.0,1.0,1.409
2852,0.227,0.059,0.0,0.21,0.0,1.0,1.497
2853,0.0,0.017,0.614,0.541,-0.317,2.0,2.855
2854,0.048,0.662,0.0,2.262,-0.325,2.0,4.647
2855,2.027,0.819,0.0,0.289,0.0,1.0,4.136
2856,1.013,0.039,1.044,0.0,0.0,2.0,4.096
2857,0.116,0.05,0.0,0.289,0.0,1.0,1.456
2858,0.149,0.187,0.0,1.428,-0.521,1.0,2.243
2859,0.518,0.183,0.436,0.298,0.0,2.0,3.437
2860,0.172,0.17,0.0,0.289,0.0,1.0,1.631
2861,0.197,0.0,0.0,0.357,0.0,1.0,1.554
2862,0.408,0.268,0.0,0.364,0.0,1.0,2.041
2863,0.205,0.012,0.0,1.428,-0.521,2.0,3.125
2864,0.182,0.318,0.0,0.0,0.0,1.0,1.5
2865,1.001,0.268,0.0,0.357,0.0,1.0,2.626
2866,,,0.0,0.0,0.0,0.0,
2867,0.114,0.029,0.168,2.262,-0.325,2.0,4.248
2868,,,0.0,0.841,-0.419,0.0,
2869,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2870,,,0.0,0.364,0.0,0.0,
2871,0.389,0.183,0.0,0.0,0.0,1.0,1.572
2872,0.093,0.134,0.614,0.289,0.0,2.0,3.129
2873,,,0.0,1.457,-0.4,0.0,
2874,0.0,0.337,0.0,0.298,0.0,1.0,1.635
2875,0.327,0.111,0.144,0.298,0.0,1.0,1.881
2876,0.865,0.028,0.299,1.428,-0.521,2.0,4.099
2877,0.0,0.0,0.0,0.566,0.0,1.0,1.566
2878,,,0.0,1.457,-0.549,0.0,
